base_case_id,state,region_id,season,label,scenario_type,score,decision,abstained,score_delta_vs_observed,decision_changed,evidence_completeness,imputation
V08-CON-GAN-WIN-13,load_unavailable,gangneung,winter,normal,temporary_load_fluctuation,0.01523333,normal,false,0.00556667,false,0.66666667,none
V08-CON-GAN-WIN-13,weather_unavailable,gangneung,winter,normal,temporary_load_fluctuation,0.00966667,normal,false,0.00000000,false,0.66666667,none
V08-CON-GAN-WIN-13,phase_unavailable,gangneung,winter,normal,temporary_load_fluctuation,0.03063333,normal,false,0.02096667,false,0.66666667,none
V08-CON-GAN-WIN-14,as_observed,gangneung,winter,normal,temporary_load_fluctuation,0.00433333,normal,false,0.00000000,false,0.66666667,none
V08-CON-GAN-WIN-14,load_unavailable,gangneung,winter,normal,temporary_load_fluctuation,0.02476667,normal,false,0.02043333,false,0.33333333,none
V08-CON-GAN-WIN-14,weather_unavailable,gangneung,winter,normal,temporary_load_fluctuation,0.00433333,normal,false,0.00000000,false,0.66666667,none
V08-CON-GAN-WIN-14,phase_unavailable,gangneung,winter,normal,temporary_load_fluctuation,0.01486667,normal,false,0.01053333,false,0.33333333,none
V08-CON-GAN-WIN-15,as_observed,gangneung,winter,normal,feature_missing_normal,0.15986667,normal,false,0.00000000,false,0.33333333,none
V08-CON-GAN-WIN-15,load_unavailable,gangneung,winter,normal,feature_missing_normal,0.15760000,normal,false,-0.00226667,false,0.00000000,none
V08-CON-GAN-WIN-15,weather_unavailable,gangneung,winter,normal,feature_missing_normal,0.15986667,normal,false,0.00000000,false,0.33333333,none
V08-CON-GAN-WIN-15,phase_unavailable,gangneung,winter,normal,feature_missing_normal,0.15986667,normal,false,0.00000000,false,0.33333333,none
V08-CON-GAN-WIN-16,as_observed,gangneung,winter,normal,feature_missing_normal,0.40066667,normal,false,0.00000000,false,0.66666667,none
V08-CON-GAN-WIN-16,load_unavailable,gangneung,winter,normal,feature_missing_normal,0.42533333,normal,false,0.02466667,false,0.33333333,none
V08-CON-GAN-WIN-16,weather_unavailable,gangneung,winter,normal,feature_missing_normal,0.40066667,normal,false,0.00000000,false,0.66666667,none
V08-CON-GAN-WIN-16,phase_unavailable,gangneung,winter,normal,feature_missing_normal,0.44073333,normal,false,0.04006667,false,0.33333333,none
V08-CON-GAN-WIN-17,as_observed,gangneung,winter,normal,high_cloud_or_rainfall_hard_negative,0.58033333,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-GAN-WIN-17,load_unavailable,gangneung,winter,normal,high_cloud_or_rainfall_hard_negative,0.65836667,anomaly,false,0.07803333,false,0.33333333,none
V08-CON-GAN-WIN-17,weather_unavailable,gangneung,winter,normal,high_cloud_or_rainfall_hard_negative,0.58033333,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-GAN-WIN-17,phase_unavailable,gangneung,winter,normal,high_cloud_or_rainfall_hard_negative,0.64846667,anomaly,false,0.06813333,false,0.33333333,none
V08-CON-GAN-WIN-18,as_observed,gangneung,winter,normal,high_cloud_or_rainfall_hard_negative,0.93866667,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-GAN-WIN-18,load_unavailable,gangneung,winter,normal,high_cloud_or_rainfall_hard_negative,1.00000000,anomaly,false,0.06133333,false,0.33333333,none
V08-CON-GAN-WIN-18,weather_unavailable,gangneung,winter,normal,high_cloud_or_rainfall_hard_negative,0.93866667,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-GAN-WIN-18,phase_unavailable,gangneung,winter,normal,high_cloud_or_rainfall_hard_negative,1.00000000,anomaly,false,0.06133333,false,0.33333333,none
V08-CON-GAN-WIN-19,as_observed,gangneung,winter,abnormal,post_sunrise_persistent_activation,0.52466667,normal,false,0.00000000,false,0.66666667,none
V08-CON-GAN-WIN-19,load_unavailable,gangneung,winter,abnormal,post_sunrise_persistent_activation,0.46933333,normal,false,-0.05533333,false,0.33333333,none
V08-CON-GAN-WIN-19,weather_unavailable,gangneung,winter,abnormal,post_sunrise_persistent_activation,0.52466667,normal,false,0.00000000,false,0.66666667,none
V08-CON-GAN-WIN-19,phase_unavailable,gangneung,winter,abnormal,post_sunrise_persistent_activation,0.51113333,abstain,true,-0.01353333,true,0.33333333,none
V08-CON-GAN-WIN-20,as_observed,gangneung,winter,abnormal,post_sunrise_persistent_activation,1.00000000,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-GAN-WIN-20,load_unavailable,gangneung,winter,abnormal,post_sunrise_persistent_activation,1.00000000,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-GAN-WIN-20,weather_unavailable,gangneung,winter,abnormal,post_sunrise_persistent_activation,1.00000000,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-GAN-WIN-20,phase_unavailable,gangneung,winter,abnormal,post_sunrise_persistent_activation,1.00000000,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-GAN-WIN-21,as_observed,gangneung,winter,abnormal,post_sunrise_persistent_activation,1.00000000,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-GAN-WIN-21,load_unavailable,gangneung,winter,abnormal,post_sunrise_persistent_activation,1.00000000,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-GAN-WIN-21,weather_unavailable,gangneung,winter,abnormal,post_sunrise_persistent_activation,1.00000000,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-GAN-WIN-21,phase_unavailable,gangneung,winter,abnormal,post_sunrise_persistent_activation,1.00000000,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-GAN-WIN-22,as_observed,gangneung,winter,abnormal,deep_day_partial_activation,0.52466667,normal,false,0.00000000,false,0.66666667,none
V08-CON-GAN-WIN-22,load_unavailable,gangneung,winter,abnormal,deep_day_partial_activation,0.46933333,normal,false,-0.05533333,false,0.33333333,none
V08-CON-GAN-WIN-22,weather_unavailable,gangneung,winter,abnormal,deep_day_partial_activation,0.52466667,normal,false,0.00000000,false,0.66666667,none
V08-CON-GAN-WIN-22,phase_unavailable,gangneung,winter,abnormal,deep_day_partial_activation,0.51113333,abstain,true,-0.01353333,true,0.33333333,none
V08-CON-GAN-WIN-23,as_observed,gangneung,winter,abnormal,deep_day_partial_activation,0.77033333,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-GAN-WIN-23,load_unavailable,gangneung,winter,abnormal,deep_day_partial_activation,0.66256667,anomaly,false,-0.10776667,false,0.33333333,none
V08-CON-GAN-WIN-23,weather_unavailable,gangneung,winter,abnormal,deep_day_partial_activation,0.77033333,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-GAN-WIN-23,phase_unavailable,gangneung,winter,abnormal,deep_day_partial_activation,0.69886667,anomaly,false,-0.07146667,false,0.33333333,none
V08-CON-GAN-WIN-24,as_observed,gangneung,winter,abnormal,deep_day_partial_activation,1.00000000,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-GAN-WIN-24,load_unavailable,gangneung,winter,abnormal,deep_day_partial_activation,1.00000000,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-GAN-WIN-24,weather_unavailable,gangneung,winter,abnormal,deep_day_partial_activation,1.00000000,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-GAN-WIN-24,phase_unavailable,gangneung,winter,abnormal,deep_day_partial_activation,1.00000000,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-GAN-WIN-25,as_observed,gangneung,winter,abnormal,deep_day_full_activation,0.30763333,normal,false,0.00000000,false,0.66666667,none
V08-CON-GAN-WIN-25,load_unavailable,gangneung,winter,abnormal,deep_day_full_activation,0.21800000,normal,false,-0.08963333,false,0.33333333,none
V08-CON-GAN-WIN-25,weather_unavailable,gangneung,winter,abnormal,deep_day_full_activation,0.30763333,normal,false,0.00000000,false,0.33333333,none
V08-CON-GAN-WIN-25,phase_unavailable,gangneung,winter,abnormal,deep_day_full_activation,0.30763333,normal,false,0.00000000,false,0.66666667,none
V08-CON-GAN-WIN-26,as_observed,gangneung,winter,abnormal,deep_day_full_activation,0.69886667,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-GAN-WIN-26,load_unavailable,gangneung,winter,abnormal,deep_day_full_activation,0.56080000,abstain,true,-0.13806667,true,0.33333333,none
V08-CON-GAN-WIN-26,weather_unavailable,gangneung,winter,abnormal,deep_day_full_activation,0.69886667,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-GAN-WIN-26,phase_unavailable,gangneung,winter,abnormal,deep_day_full_activation,0.69886667,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-GAN-WIN-27,as_observed,gangneung,winter,abnormal,phase_selective_activation,1.00000000,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-GAN-WIN-27,load_unavailable,gangneung,winter,abnormal,phase_selective_activation,0.86800000,anomaly,false,-0.13200000,false,0.33333333,none
V08-CON-GAN-WIN-27,weather_unavailable,gangneung,winter,abnormal,phase_selective_activation,1.00000000,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-GAN-WIN-27,phase_unavailable,gangneung,winter,abnormal,phase_selective_activation,1.00000000,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-GAN-WIN-28,as_observed,gangneung,winter,abnormal,phase_selective_activation,0.51113333,abstain,true,0.00000000,false,0.66666667,none
V08-CON-GAN-WIN-28,load_unavailable,gangneung,winter,abnormal,phase_selective_activation,0.44000000,normal,false,-0.07113333,true,0.33333333,none
V08-CON-GAN-WIN-28,weather_unavailable,gangneung,winter,abnormal,phase_selective_activation,0.51113333,abstain,true,0.00000000,false,0.33333333,none
V08-CON-GAN-WIN-28,phase_unavailable,gangneung,winter,abnormal,phase_selective_activation,0.51113333,abstain,true,0.00000000,false,0.66666667,none
V08-CON-GAN-WIN-29,as_observed,gangneung,winter,abnormal,weak_long_duration_activation,0.89613333,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-GAN-WIN-29,load_unavailable,gangneung,winter,abnormal,weak_long_duration_activation,0.77600000,anomaly,false,-0.12013333,false,0.33333333,none
V08-CON-GAN-WIN-29,weather_unavailable,gangneung,winter,abnormal,weak_long_duration_activation,0.89613333,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-GAN-WIN-29,phase_unavailable,gangneung,winter,abnormal,weak_long_duration_activation,0.89613333,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-GAN-WIN-30,as_observed,gangneung,winter,abnormal,weak_long_duration_activation,1.00000000,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-GAN-WIN-30,load_unavailable,gangneung,winter,abnormal,weak_long_duration_activation,1.00000000,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-GAN-WIN-30,weather_unavailable,gangneung,winter,abnormal,weak_long_duration_activation,1.00000000,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-GAN-WIN-30,phase_unavailable,gangneung,winter,abnormal,weak_long_duration_activation,1.00000000,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-GAN-WIN-31,as_observed,gangneung,winter,abnormal,moderate_load_mismatch,0.37546667,normal,false,0.00000000,false,0.66666667,none
V08-CON-GAN-WIN-31,load_unavailable,gangneung,winter,abnormal,moderate_load_mismatch,0.29200000,normal,false,-0.08346667,false,0.33333333,none
V08-CON-GAN-WIN-31,weather_unavailable,gangneung,winter,abnormal,moderate_load_mismatch,0.37546667,normal,false,0.00000000,false,0.33333333,none
V08-CON-GAN-WIN-31,phase_unavailable,gangneung,winter,abnormal,moderate_load_mismatch,0.37546667,normal,false,0.00000000,false,0.66666667,none
V08-CON-GAN-WIN-32,as_observed,gangneung,winter,abnormal,moderate_load_mismatch,0.89613333,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-GAN-WIN-32,load_unavailable,gangneung,winter,abnormal,moderate_load_mismatch,0.77600000,anomaly,false,-0.12013333,false,0.33333333,none
V08-CON-GAN-WIN-32,weather_unavailable,gangneung,winter,abnormal,moderate_load_mismatch,0.89613333,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-GAN-WIN-32,phase_unavailable,gangneung,winter,abnormal,moderate_load_mismatch,0.89613333,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-GAN-WIN-33,as_observed,gangneung,winter,abnormal,partial_activation_long_persistence,1.00000000,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-GAN-WIN-33,load_unavailable,gangneung,winter,abnormal,partial_activation_long_persistence,1.00000000,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-GAN-WIN-33,weather_unavailable,gangneung,winter,abnormal,partial_activation_long_persistence,1.00000000,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-GAN-WIN-33,phase_unavailable,gangneung,winter,abnormal,partial_activation_long_persistence,1.00000000,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-GAN-WIN-34,as_observed,gangneung,winter,abnormal,partial_activation_long_persistence,0.64680000,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-GAN-WIN-34,load_unavailable,gangneung,winter,abnormal,partial_activation_long_persistence,0.58800000,abstain,true,-0.05880000,true,0.33333333,none
V08-CON-GAN-WIN-34,weather_unavailable,gangneung,winter,abnormal,partial_activation_long_persistence,0.64680000,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-GAN-WIN-34,phase_unavailable,gangneung,winter,abnormal,partial_activation_long_persistence,0.64680000,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-GAN-WIN-35,as_observed,gangneung,winter,abnormal,phase_anomaly_moderate_activation,0.69886667,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-GAN-WIN-35,load_unavailable,gangneung,winter,abnormal,phase_anomaly_moderate_activation,0.56080000,abstain,true,-0.13806667,true,0.33333333,none
V08-CON-GAN-WIN-35,weather_unavailable,gangneung,winter,abnormal,phase_anomaly_moderate_activation,0.69886667,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-GAN-WIN-35,phase_unavailable,gangneung,winter,abnormal,phase_anomaly_moderate_activation,0.69886667,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-GAN-WIN-36,as_observed,gangneung,winter,abnormal,phase_anomaly_moderate_activation,1.00000000,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-GAN-WIN-36,load_unavailable,gangneung,winter,abnormal,phase_anomaly_moderate_activation,1.00000000,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-GAN-WIN-36,weather_unavailable,gangneung,winter,abnormal,phase_anomaly_moderate_activation,1.00000000,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-GAN-WIN-36,phase_unavailable,gangneung,winter,abnormal,phase_anomaly_moderate_activation,1.00000000,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-GAN-SPR-01,as_observed,gangneung,spring,normal,normal_full_operation,0.27333333,normal,false,0.00000000,false,0.66666667,none
V08-CON-GAN-SPR-01,load_unavailable,gangneung,spring,normal,normal_full_operation,0.28526667,normal,false,0.01193333,false,0.33333333,none
V08-CON-GAN-SPR-01,weather_unavailable,gangneung,spring,normal,normal_full_operation,0.27333333,normal,false,0.00000000,false,0.66666667,none
V08-CON-GAN-SPR-01,phase_unavailable,gangneung,spring,normal,normal_full_operation,0.30066667,normal,false,0.02733333,false,0.33333333,none
V08-CON-GAN-SPR-02,as_observed,gangneung,spring,normal,normal_full_operation,0.31566667,normal,false,0.00000000,false,0.66666667,none
V08-CON-GAN-SPR-02,load_unavailable,gangneung,spring,normal,normal_full_operation,0.34723333,normal,false,0.03156667,false,0.33333333,none
V08-CON-GAN-SPR-02,weather_unavailable,gangneung,spring,normal,normal_full_operation,0.31566667,normal,false,0.00000000,false,0.66666667,none
V08-CON-GAN-SPR-02,phase_unavailable,gangneung,spring,normal,normal_full_operation,0.33733333,normal,false,0.02166667,false,0.33333333,none
V08-CON-GAN-SPR-03,as_observed,gangneung,spring,normal,normal_full_operation,0.35400000,normal,false,0.00000000,false,0.66666667,none
V08-CON-GAN-SPR-03,load_unavailable,gangneung,spring,normal,normal_full_operation,0.37400000,normal,false,0.02000000,false,0.33333333,none
V08-CON-GAN-SPR-03,weather_unavailable,gangneung,spring,normal,normal_full_operation,0.35400000,normal,false,0.00000000,false,0.66666667,none
V08-CON-GAN-SPR-03,phase_unavailable,gangneung,spring,normal,normal_full_operation,0.36960000,normal,false,0.01560000,false,0.33333333,none
V08-CON-GAN-SPR-04,as_observed,gangneung,spring,normal,twilight_boundary_operation,0.05166667,normal,false,0.00000000,false,0.66666667,none
V08-CON-GAN-SPR-04,load_unavailable,gangneung,spring,normal,twilight_boundary_operation,0.06143333,normal,false,0.00976667,false,0.33333333,none
V08-CON-GAN-SPR-04,weather_unavailable,gangneung,spring,normal,twilight_boundary_operation,0.05166667,normal,false,0.00000000,false,0.66666667,none
V08-CON-GAN-SPR-04,phase_unavailable,gangneung,spring,normal,twilight_boundary_operation,0.07683333,normal,false,0.02516667,false,0.33333333,none
V08-CON-GAN-SPR-05,as_observed,gangneung,spring,normal,twilight_boundary_operation,0.18033333,normal,false,0.00000000,false,0.66666667,none
V08-CON-GAN-SPR-05,load_unavailable,gangneung,spring,normal,twilight_boundary_operation,0.21836667,normal,false,0.03803333,false,0.33333333,none
V08-CON-GAN-SPR-05,weather_unavailable,gangneung,spring,normal,twilight_boundary_operation,0.18033333,normal,false,0.00000000,false,0.66666667,none
V08-CON-GAN-SPR-05,phase_unavailable,gangneung,spring,normal,twilight_boundary_operation,0.20846667,normal,false,0.02813333,false,0.33333333,none
V08-CON-GAN-SPR-06,as_observed,gangneung,spring,normal,twilight_boundary_operation,0.43866667,normal,false,0.00000000,false,0.66666667,none
V08-CON-GAN-SPR-06,load_unavailable,gangneung,spring,normal,twilight_boundary_operation,0.48713333,normal,false,0.04846667,false,0.33333333,none
V08-CON-GAN-SPR-06,weather_unavailable,gangneung,spring,normal,twilight_boundary_operation,0.43866667,normal,false,0.00000000,false,0.66666667,none
V08-CON-GAN-SPR-06,phase_unavailable,gangneung,spring,normal,twilight_boundary_operation,0.48273333,normal,false,0.04406667,false,0.33333333,none
V08-CON-GAN-SPR-07,as_observed,gangneung,spring,normal,short_transient_spike,0.00966667,normal,false,0.00000000,false,0.66666667,none
V08-CON-GAN-SPR-07,load_unavailable,gangneung,spring,normal,short_transient_spike,0.01523333,normal,false,0.00556667,false,0.33333333,none
