smart_uid,province,municipality,road_name,address_road,address_lot,latitude,longitude,lighting_control,sensor_type,manager,manager_phone,data_date,source_file
SMART-03cd268fcb,충청남도,공주시,우금티로,충청남도 공주시 우금티로 740,충청남도 공주시 공주시 옥룡동 185-1,36.4534242,127.1334736,Y,무,공주시청,041-840-8118,2022-11-21,전국스마트가로등표준데이터.csv
SMART-ca09390973,충청남도,공주시,우금티로,충청남도 공주시 우금티로 740,충청남도 공주시 공주시 옥룡동 185-1,36.4537843,127.1335033,Y,무,공주시청,041-840-8118,2022-11-21,전국스마트가로등표준데이터.csv
SMART-d80522d1d7,충청남도,공주시,우금티로,충청남도 공주시 우금티로 740,충청남도 공주시 공주시 옥룡동 185-1,36.4541879,127.1335436,Y,무,공주시청,041-840-8118,2022-11-21,전국스마트가로등표준데이터.csv
SMART-e205a6ccb0,충청남도,공주시,우금티로,충청남도 공주시 우금티로 740,충청남도 공주시 공주시 옥룡동 185-1,36.4545878,127.1335579,Y,무,공주시청,041-840-8118,2022-11-21,전국스마트가로등표준데이터.csv
SMART-24896b67be,충청남도,공주시,우금티로,충청남도 공주시 우금티로 740,충청남도 공주시 공주시 옥룡동 185-1,36.4549463,127.1335869,Y,무,공주시청,041-840-8118,2022-11-21,전국스마트가로등표준데이터.csv
SMART-f2b3b2deae,충청남도,공주시,우금티로,충청남도 공주시 우금티로 740,충청남도 공주시 공주시 옥룡동 185-1,36.4552567,127.133622,Y,무,공주시청,041-840-8118,2022-11-21,전국스마트가로등표준데이터.csv
SMART-a77f0ebd2b,충청남도,공주시,우금티로,충청남도 공주시 우금티로 740,충청남도 공주시 공주시 옥룡동 185-1,36.4555542,127.1336331,Y,무,공주시청,041-840-8118,2022-11-21,전국스마트가로등표준데이터.csv
SMART-1467ba22a4,충청남도,공주시,신금1길,충청남도 공주시 신금1길 30-3,충청남도 공주시 공주시 신관동 278-3,36.475301,127.1451055,Y,무,공주시청,041-840-8118,2022-11-21,전국스마트가로등표준데이터.csv
SMART-2899f76f14,충청남도,공주시,신금1길,충청남도 공주시 신금1길 30-3,충청남도 공주시 공주시 신관동 278-3,36.4750008,127.1448999,Y,무,공주시청,041-840-8118,2022-11-21,전국스마트가로등표준데이터.csv
SMART-81cbf72526,충청남도,공주시,신금1길,충청남도 공주시 신금1길 30-3,충청남도 공주시 공주시 신관동 278-3,36.476215,127.1448274,Y,무,공주시청,041-840-8118,2022-11-21,전국스마트가로등표준데이터.csv
SMART-3670f80f1d,충청남도,공주시,신금1길,충청남도 공주시 신금1길 30-3,충청남도 공주시 공주시 신관동 278-3,36.4766059,127.1448053,Y,무,공주시청,041-840-8118,2022-11-21,전국스마트가로등표준데이터.csv
SMART-a4d64eb2c3,충청남도,공주시,의당로,충청남도 공주시 의당로 238,충청남도 공주시 의당면 청룡리 909,36.492596,127.1354968,Y,무,공주시청,041-840-8118,2022-11-21,전국스마트가로등표준데이터.csv
SMART-6a6fa23c87,충청남도,공주시,의당로,충청남도 공주시 의당로 238,충청남도 공주시 의당면 청룡리 909,36.4948512,127.1352361,Y,무,공주시청,041-840-8118,2022-11-21,전국스마트가로등표준데이터.csv
SMART-2f433eabf1,충청남도,공주시,의당로,충청남도 공주시 의당로 238,충청남도 공주시 의당면 청룡리 909,36.4945244,127.1351738,Y,무,공주시청,041-840-8118,2022-11-21,전국스마트가로등표준데이터.csv
SMART-3914568f44,충청남도,공주시,의당로,충청남도 공주시 의당로 238,충청남도 공주시 의당면 청룡리 909,36.494183,127.1351699,Y,무,공주시청,041-840-8118,2022-11-21,전국스마트가로등표준데이터.csv
SMART-f849fef8e1,충청남도,공주시,의당로,충청남도 공주시 의당로 238,충청남도 공주시 의당면 청룡리 909,36.491213,127.135126,Y,무,공주시청,041-840-8118,2022-11-21,전국스마트가로등표준데이터.csv
SMART-8229ff567f,충청남도,공주시,의당로,충청남도 공주시 의당로 238,충청남도 공주시 의당면 청룡리 909,36.4938481,127.1351734,Y,무,공주시청,041-840-8118,2022-11-21,전국스마트가로등표준데이터.csv
SMART-5aef68b9ba,충청남도,공주시,의당로,충청남도 공주시 의당로 238,충청남도 공주시 의당면 청룡리 909,36.4935078,127.1351742,Y,무,공주시청,041-840-8118,2022-11-21,전국스마트가로등표준데이터.csv
SMART-f12231552a,충청남도,공주시,의당로,충청남도 공주시 의당로 238,충청남도 공주시 의당면 청룡리 909,36.4931794,127.1351729,Y,무,공주시청,041-840-8118,2022-11-21,전국스마트가로등표준데이터.csv
SMART-83f3c6bae2,충청남도,공주시,의당로,충청남도 공주시 의당로 238,충청남도 공주시 의당면 청룡리 909,36.492846,127.1351677,Y,무,공주시청,041-840-8118,2022-11-21,전국스마트가로등표준데이터.csv
SMART-b89fb83525,충청남도,공주시,의당로,충청남도 공주시 의당로 238,충청남도 공주시 의당면 청룡리 909,36.4925211,127.1351605,Y,무,공주시청,041-840-8118,2022-11-21,전국스마트가로등표준데이터.csv
SMART-5650a26c35,충청남도,공주시,의당로,충청남도 공주시 의당로 238,충청남도 공주시 의당면 청룡리 909,36.492171,127.1351545,Y,무,공주시청,041-840-8118,2022-11-21,전국스마트가로등표준데이터.csv
SMART-4858bde512,충청남도,공주시,의당로,충청남도 공주시 의당로 238,충청남도 공주시 의당면 청룡리 909,36.4918372,127.1351439,Y,무,공주시청,041-840-8118,2022-11-21,전국스마트가로등표준데이터.csv
SMART-d97094aa3e,충청남도,공주시,의당로,충청남도 공주시 의당로 238,충청남도 공주시 의당면 청룡리 909,36.4914705,127.1351347,Y,무,공주시청,041-840-8118,2022-11-21,전국스마트가로등표준데이터.csv
SMART-23127b427a,충청남도,공주시,한적1길,충청남도 공주시 한적1길 27-24,충청남도 공주시 공주시 신관동 676,36.4766075,127.1380891,Y,무,공주시청,041-840-8118,2022-11-21,전국스마트가로등표준데이터.csv
SMART-b85c9820b2,충청남도,공주시,금강공원길,충청남도 공주시 금강공원길 37-10,충청남도 공주시 공주시 금성동 102-2,36.4704733,127.1224357,Y,무,공주시청,041-840-8118,2022-11-21,전국스마트가로등표준데이터.csv
SMART-fb1592a6ce,충청남도,공주시,금강공원길,충청남도 공주시 금강공원길 37-10,충청남도 공주시 공주시 금성동 102-2,36.4702808,127.1221503,Y,무,공주시청,041-840-8118,2022-11-21,전국스마트가로등표준데이터.csv
SMART-43edf9504c,충청남도,공주시,금강공원길,충청남도 공주시 금강공원길 37-10,충청남도 공주시 공주시 금성동 102-2,36.4719742,127.1246532,Y,무,공주시청,041-840-8118,2022-11-21,전국스마트가로등표준데이터.csv
SMART-fb8647c9cc,충청남도,공주시,금강공원길,충청남도 공주시 금강공원길 37-10,충청남도 공주시 공주시 금성동 102-2,36.4685732,127.1201952,Y,무,공주시청,041-840-8118,2022-11-21,전국스마트가로등표준데이터.csv
